Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	AverageQcVals	StdQcVals	MaxQcVals	MinQcVals	LossPi	DeltaLossPi	LossV	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
266	10.686342	2.5650856	14.757249	0.37744242	3.991958	3.8802555	20.985645	1.7826076	93.439026	43657.812	4.640062	3.1528716	3.991958	3.8802555	20.985645	1.7826076	43657.812	4.640062	3.1528716	12788.0	4.1068025	0.92352134	19.180534	2.1703293	20.397842	13.499476	2.343044	0.3048112	2.8294501	1.8928208	74.375	14.240141868591309	1.153514316017091	6.102799	1.9819694	10.422619	0.22497629	85.0248	11.8479185	100.0	51.0	-1378.3589	353.47183	1468.506	-1424.9608	-0.0008907805	-0.0069286423	0.23129928	-0.015114263	0.8908305	0.0720323	0.13	1.0	700.3838789463043	1068000
267	9.788945	3.3013737	14.321837	0.42240357	3.2971458	2.1067824	9.663379	1.7852883	89.37209	43799.59	4.64147	3.1524103	3.2971458	2.1067824	9.663379	1.7852883	43799.59	4.64147	3.1524103	12831.0	4.1082606	0.92349213	19.020061	1.0210809	20.065872	17.37198	2.232263	0.29410338	2.7506886	1.9133382	74.375	14.29896354675293	1.1553045589868005	6.0210667	1.9502834	10.740922	0.1753664	84.91609	11.899519	100.0	53.013206	-1399.1691	254.34938	1473.7444	-1430.0393	-0.0009102896	0.002701472	0.46172762	-0.1687181	0.9100997	0.021251552	0.3685	13.0	702.91317486763	1072000
268	10.30273	2.8658419	13.171832	0.85921866	3.30661	2.0349371	9.753821	1.7756319	95.07317	43940.332	4.6428633	3.1525564	3.30661	2.0349371	9.753821	1.7756319	43940.332	4.6428633	3.1525564	12872.0	4.109646	0.9235184	18.18924	2.2923737	20.279596	13.915295	2.2965074	0.28342813	2.7869759	1.9264665	74.25	14.356602668762207	1.157051681078319	5.8612432	1.9849309	9.602488	-0.03867738	84.54583	11.361106	100.0	52.0	-1389.7356	336.75067	1479.0006	-1435.1354	-0.00094972923	-0.0018824339	0.2557158	-0.036283754	0.94962335	0.035163205	0.015999999	1.0	705.3703579902649	1076000
269	10.781767	1.4893271	13.983004	8.2474985	3.1031156	2.552437	16.657486	1.8076334	98.35	44064.46	4.6440883	3.1515133	3.1031156	2.552437	16.657486	1.8076334	44064.46	4.6440883	3.1515133	12912.0	4.1109934	0.92347306	17.586609	2.8160503	20.365417	11.968041	2.144559	0.16206455	2.4139543	1.8951802	73.75	14.413191795349121	1.1587601657974567	5.7315264	1.8746293	10.237044	0.19240405	85.27269	10.978005	100.0	53.374557	-1426.9955	120.83474	527.3994	-1440.2422	-0.00092478096	-0.0021870984	0.12628588	-0.047131166	0.9246841	0.047372963	0.05525	1.0	707.8411538600922	1080000
270	10.571379	2.6102428	14.689621	1.8455374	2.9766827	2.1882007	13.523336	1.7834444	96.3	44183.523	4.6452603	3.1501157	2.9766827	2.1882007	13.523336	1.7834444	44183.523	4.6452603	3.1501157	12952.0	4.1123366	0.92342794	15.490906	2.5876637	20.152637	12.730162	2.3454227	0.28504968	2.7632198	1.9396195	73.875	14.468558311462402	1.1604252589304038	5.924788	2.0181189	10.63895	0.26632252	85.407074	10.852453	100.0	54.0	-1409.5752	315.79404	1489.5485	-1445.3634	-0.00094255805	-0.00038043037	0.23852518	-0.083611675	0.94246984	0.058829464	0.0785	1.0	710.317524433136	1084000
271	10.331062	2.0593376	13.82815	1.8666636	2.6720138	1.7656554	12.291079	1.7895756	98.35	44290.406	4.64631	3.1478612	2.6720138	1.7656554	12.291079	1.7895756	44290.406	4.64631	3.1478612	12992.0	4.113676	0.92338306	14.066904	1.292331	16.594093	12.132893	2.2900858	0.26019636	2.8055234	2.0177174	73.125	14.522652626037598	1.1620459493966817	5.7017727	1.838335	9.698141	0.07473612	85.787415	10.494416	100.0	50.0	-1422.6547	231.18234	1238.6177	-1450.5026	-0.0009175744	-0.004706703	0.15378678	-0.03685268	0.9174472	0.18059178	0.223	1.0	712.7833895683289	1088000
272	9.844147	2.4971337	14.068354	1.0194647	2.8970947	1.5422388	7.8196583	1.7829599	95.4	44406.29	4.6474447	3.1462584	2.8970947	1.5422388	7.8196583	1.7829599	44406.29	4.6474447	3.1462584	13032.0	4.115011	0.92333853	15.073353	3.330611	18.951193	9.556607	2.2613568	0.24303353	2.655178	2.0004687	72.25	14.575183868408203	1.1636140421639092	5.633325	1.8737247	10.1064205	0.044666104	86.61901	10.507641	100.0	56.0	-1443.7015	155.98352	1500.1598	-1455.6547	-0.0009306604	0.0116465725	0.24426503	-0.06051865	0.9306605	0.11158975	0.15825	1.0	715.2468595504761	1092000
273	10.579204	2.668497	15.519984	0.85547924	4.3450556	4.6767526	24.360708	1.7966404	95.725	44587.734	4.649215	3.149296	4.3450556	4.6767526	24.360708	1.7966404	44587.734	4.649215	3.149296	13072.0	4.116342	0.92329425	12.192131	3.1583576	20.013073	9.081379	2.389111	0.25396317	2.8389573	1.9391952	71.75	14.626622200012207	1.1651440438786345	5.789319	1.964965	9.914989	-0.016878469	86.14136	10.84031	100.0	46.0	-1436.5406	231.24889	1505.0913	-1460.8259	-0.0009185057	0.015337936	0.3258952	-0.0705013	0.9185255	0.1428428	0.21125	1.0	717.7430090904236	1096000
274	10.753225	1.7056981	15.251944	8.377071	3.1769388	2.8413382	17.523846	1.799799	96.25	44714.812	4.6504517	3.148487	3.1769388	2.8413382	17.523846	1.799799	44714.812	4.6504517	3.148487	13112.0	4.117669	0.92325026	10.961575	2.4423068	15.811548	8.454943	2.2574072	0.2972509	2.8665047	1.9128556	71.25	14.679055213928223	1.1666981040417816	5.8289943	1.8751655	10.541423	0.088457085	87.035515	10.856545	100.0	51.0	-1430.1204	301.3467	1510.8151	-1465.9899	-0.0008987412	0.018942727	0.10149427	-0.017024469	0.89875203	0.10496499	0.169	1.0	720.2154161930084	1100000
275	11.26827	1.6214303	16.262796	8.194546	3.0559068	2.4094267	14.628631	1.7917061	95.65	44837.047	4.651637	3.147343	3.0559068	2.4094267	14.628631	1.7917061	44837.047	4.651637	3.147343	13152.0	4.118992	0.9232065	12.961641	2.9325845	17.872236	9.141553	2.4321208	0.40096098	2.8015208	1.9015875	71.625	14.73078727722168	1.1682259580453709	6.034787	2.0104926	11.37155	0.20589948	86.78718	11.069324	100.0	52.0	-1440.6804	280.75024	1516.1306	-1471.1455	-0.00089843385	0.015812004	0.086139575	-0.016489033	0.8983412	0.06302661	0.13275	1.0	722.6728699207306	1104000
276	10.411047	2.276161	14.530181	2.8813179	3.1730788	2.6787372	15.230696	1.7959623	94.325	44965.906	4.6528835	3.1466694	3.1730788	2.6787372	15.230696	1.7959623	44965.906	4.6528835	3.1466694	13192.0	4.120311	0.92316306	11.696711	2.5809429	15.590191	8.560331	2.5265431	0.38271892	2.8585467	1.8755231	71.125	14.781723022460938	1.1697250602788862	5.938142	1.9544083	10.791209	0.2045523	87.242485	10.591525	100.0	56.0	-1433.9387	331.67596	1521.4462	-1476.3009	-0.00089802593	0.0029935772	0.29911464	-0.08615218	0.8979794	0.0598823	0.119	1.0	725.1283972263336	1108000
277	9.729416	2.4939508	14.079188	0.7573476	2.608989	1.3474467	10.154938	1.8320007	92.756096	45072.87	4.6539154	3.1442533	2.608989	1.3474467	10.154938	1.8320007	45072.87	4.6539154	3.1442533	13233.0	4.1216583	0.9231252	11.511492	3.0206435	18.985857	8.804219	2.2348342	0.33583647	2.8425589	1.8755455	71.5	14.83210563659668	1.1712028099252636	5.6347427	1.7607776	10.035139	0.25977173	87.34772	10.70472	100.0	56.0	-1429.7003	373.78088	1526.7505	-1481.4453	-0.00090355426	0.0004228335	0.18711707	-0.02864427	0.9034622	0.03876437	0.11325	1.0	727.5941174030304	1112000
278	10.314687	2.2397282	16.803642	1.7098546	2.7727058	2.1551292	15.517275	1.8373365	95.375	45183.78	4.6549826	3.1423452	2.7727058	2.1551292	15.517275	1.8373365	45183.78	4.6549826	3.1423452	13273.0	4.122969	0.9230823	12.297769	2.707161	16.268187	8.894022	2.2529192	0.25910318	2.778741	1.8983626	71.375	14.881211280822754	1.1726382827668032	5.724961	1.8612735	11.8235655	-0.19091903	87.139175	10.748896	100.0	57.0	-1449.3428	312.05637	1532.0317	-1486.5669	-0.0009119916	-0.0018959907	0.24089652	-0.060201935	0.9119412	0.031734686	0.102	1.0	730.0652713775635	1116000
279	10.135563	3.1545632	14.588896	0.54716015	3.6896877	2.8323157	12.263153	1.8347044	90.92857	45345.78	4.656537	3.143555	3.6896877	2.8323157	12.263153	1.8347044	45345.78	4.656537	3.143555	13315.0	4.124341	0.9230503	11.401657	2.0623486	14.362593	7.99818	2.2850277	0.20643476	2.5963025	2.0369315	70.75	14.929397583007812	1.17404228383662	5.668677	1.9446071	11.007132	-0.2630376	86.66618	10.915544	100.0	52.0	-1453.9503	309.3796	1537.3347	-1491.71	-0.00092174485	-0.027557395	0.37987357	-0.07639599	0.9217261	0.022778437	0.22325	20.0	732.5786063671112	1120000
280	10.093217	1.6288768	14.118927	5.301847	2.3670497	0.89344394	7.6524625	1.7808752	95.65	45446.938	4.6575046	3.1409867	2.3670497	0.89344394	7.6524625	1.7808752	45446.938	4.6575046	3.1409867	13355.0	4.1256437	0.9230078	9.6742935	1.8577574	12.2154045	7.335429	2.5230126	0.32557634	2.842216	1.9098697	69.75	14.97802448272705	1.1754545361386237	5.7461843	1.8614695	10.493254	0.19920714	87.27196	10.175912	100.0	56.0	-1442.3064	374.9098	1542.6427	-1496.8583	-0.00090838596	-0.0054541295	0.1405137	-0.043772317	0.9083338	0.044539712	0.046	1.0	735.0873398780823	1124000
281	9.62203	2.0615559	14.1601515	1.9628512	2.5549068	0.9812601	6.487454	1.8027887	94.35	45550.11	4.658489	3.138573	2.5549068	0.9812601	6.487454	1.8027887	45550.11	4.658489	3.138573	13395.0	4.1269426	0.92296565	8.836078	1.0946602	10.957048	7.2655625	2.3907616	0.31001592	2.8316903	1.9898806	69.5	15.025217056274414	1.1768207545956653	5.5001326	1.7476529	10.814253	0.20985714	87.99562	9.789595	100.0	60.0	-1461.9615	317.6361	1547.952	-1502.0077	-0.000896994	8.5493084e-05	0.20830515	-0.039162517	0.8968564	0.08162359	0.122	1.0	737.5521795749664	1128000
282	9.941818	1.7741255	15.536733	6.0873404	2.7672143	1.8305384	10.36191	1.8328395	95.2	45660.797	4.6595435	3.1366901	2.7672143	1.8305384	10.36191	1.8328395	45660.797	4.6595435	3.1366901	13435.0	4.1282377	0.9229237	9.632553	1.4895256	12.966825	7.962597	2.30561	0.31385657	2.8124037	1.9062414	69.125	15.071382522583008	1.1781530926855157	5.44626	1.7403499	10.962422	-0.0601139	88.15851	9.768964	100.0	57.0	-1460.6392	358.56967	1553.272	-1507.1682	-0.000891068	0.0065548862	0.13945991	-0.04586923	0.8910102	0.12893295	0.19125	1.0	740.0359582901001	1132000
283	10.210503	2.0204704	14.537103	4.631286	2.480214	1.4894526	11.610073	1.805738	92.36585	45762.484	4.6605096	3.1339874	2.480214	1.4894526	11.610073	1.805738	45762.484	4.6605096	3.1339874	13476.0	4.129561	0.92288727	8.603613	1.1473441	10.498306	6.688704	2.3831973	0.2605099	2.8212118	2.0265946	69.125	15.116922378540039	1.1794633830920822	5.6692877	1.8929336	10.886464	0.15462251	88.29944	10.123668	100.0	57.0	-1475.5027	280.86838	1558.604	-1512.3403	-0.0008811243	0.01373856	0.11124687	-0.014127962	0.8813182	0.06131605	0.13125	1.0	742.5357387065887	1136000
284	10.642207	1.5125778	15.068417	7.539183	2.282552	0.2786933	2.756967	1.8098407	93.35	45853.79	4.661375	3.1308062	2.282552	0.2786933	2.756967	1.8098407	45853.79	4.661375	3.1308062	13516.0	4.1308484	0.92284584	9.512464	1.3812617	11.511918	6.9778504	2.2909455	0.25024584	2.664918	1.8826165	69.25	15.161499977111816	1.1807421696045726	5.746913	1.8229406	9.773206	0.09277259	88.23502	9.92757	100.0	59.0	-1470.6692	347.8473	1563.9384	-1517.515	-0.00088586845	0.01058805	0.16921994	-0.02989858	0.88560927	0.16155986	0.20449999	1.0	745.0139026641846	1140000
285	10.44936	2.079869	16.71217	6.278847	2.367794	0.31888548	3.2234693	1.7777052	92.31707	45950.867	4.662294	3.1278243	2.367794	0.31888548	3.2234693	1.7777052	45950.867	4.662294	3.1278243	13557.0	4.1321635	0.9228099	7.261144	0.8213882	8.450284	6.002028	2.3586154	0.35252085	2.8582358	1.8764606	67.75	15.204936981201172	1.1819846244950603	5.8212185	1.7951583	11.045425	0.26639408	88.61386	10.038782	100.0	60.0	-1489.6105	302.73282	1569.2734	-1522.6902	-0.0008666981	0.02434325	0.29485923	-0.028427755	0.8666948	0.1295985	0.194	1.0	747.4852197170258	1144000
286	10.503493	2.1821933	13.710537	1.4492989	2.4466412	0.7589426	6.367365	1.811625	91.71429	46053.625	4.663264	3.1250339	2.4466412	0.7589426	6.367365	1.811625	46053.625	4.663264	3.1250339	13599.0	4.133507	0.9227794	7.272064	1.5970637	10.454066	5.36833	2.2422092	0.2804109	2.8128953	1.9040284	67.875	15.247469902038574	1.183197784748777	5.822494	1.8790946	10.853296	0.183412	88.75783	9.931749	100.0	55.0	-1489.8556	308.03873	1574.606	-1527.8628	-0.0008574221	0.016547333	0.2723282	-0.041966982	0.8573384	0.25056112	0.24949999	1.0	749.9495794773102	1148000
287	10.92593	2.0372548	14.490594	2.4131575	2.5566916	1.5536649	11.229843	1.7931046	91.97561	46159.656	4.664263	3.1226935	2.5566916	1.5536649	11.229843	1.7931046	46159.656	4.664263	3.1226935	13640.0	4.1348143	0.92274386	7.6505823	1.8434381	10.578084	5.4403634	2.3729491	0.37267876	2.8329349	1.9197841	67.5	15.289301872253418	1.1843876554613733	6.00536	1.8994952	10.6853285	-0.22708727	88.934326	10.308904	100.0	56.0	-1481.7634	346.67938	1579.9316	-1533.0286	-0.00084596314	0.04147281	0.17799886	-0.04668149	0.8459448	0.076065406	0.17500001	1.0	752.3888590335846	1152000
288	10.564438	1.8903642	15.860349	5.153881	2.2978575	0.71015716	6.6354127	1.7747002	89.34091	46260.758	4.6652126	3.1194038	2.2978575	0.71015716	6.6354127	1.7747002	46260.758	4.6652126	3.1194038	13684.0	4.1362133	0.9227242	8.567453	1.4366436	10.582877	6.1543093	2.2048063	0.20550263	2.5605373	1.9226913	67.375	15.33066177368164	1.185560902307406	5.903073	1.857117	10.659978	0.05627364	89.07056	10.229383	100.0	57.0	-1462.4738	433.24292	1585.2366	-1538.1741	-0.0008411221	0.015926221	0.28354445	-0.026265273	0.8409579	0.10093946	0.16375	1.0	754.8479115962982	1156000
289	10.538662	2.1399403	15.687203	1.9055761	2.6383636	2.2644114	16.419615	1.8186493	89.81396	46374.21	4.6662765	3.1171749	2.6383636	2.2644114	16.419615	1.8186493	46374.21	4.6662765	3.1171749	13727.0	4.1375756	0.92269945	8.75486	2.0392485	11.641364	6.3906503	2.247559	0.2049486	2.573999	1.9349761	67.625	15.371233940124512	1.186708732293293	6.0983906	1.9423207	11.328702	0.2414299	88.8484	10.430262	100.0	50.0	-1496.1534	361.4448	1590.5273	-1543.3052	-0.0008527916	0.017390618	0.22654843	-0.050032806	0.85253215	0.036411874	0.13925001	1.0	757.3071420192719	1160000
290	10.695311	1.6765158	14.23105	6.7257223	2.771836	2.153501	14.379118	1.7827988	91.02439	46494.03	4.667397	3.1158042	2.771836	2.153501	14.379118	1.7827988	46494.03	4.667397	3.1158042	13768.0	4.1388707	0.9226645	8.715935	1.4594487	10.898071	6.941375	2.341301	0.3767845	2.8261604	1.8796582	67.625	15.411581039428711	1.1878471942977897	6.016675	1.9510239	10.675902	0.19932534	88.76205	10.497408	100.0	43.0	-1515.2212	284.02567	1595.7994	-1548.4174	-0.0008479245	0.0043100975	0.13864806	-0.030042784	0.8480933	0.047299594	0.14400001	1.0	759.7777972221375	1164000
291	10.707362	1.9550884	14.663623	3.1432042	2.398348	0.82104886	6.101287	1.7934451	89.53488	46597.16	4.6683593	3.1129107	2.398348	0.82104886	6.101287	1.7934451	46597.16	4.6683593	3.1129107	13811.0	4.140225	0.92264014	8.668528	1.5672125	10.637573	5.967879	2.444127	0.25828516	2.738371	1.9518881	67.5	15.451916694641113	1.188982358082982	6.085305	1.9277638	10.684056	0.31389302	88.40028	10.539852	100.0	52.0	-1472.4916	449.90903	1601.0664	-1553.5244	-0.0008555213	0.0009024772	0.18977794	-0.0221982	0.8556965	0.120136954	0.167	1.0	762.2512209415436	1168000
292	10.797805	1.5242316	13.70823	7.3610215	2.3721704	0.8512534	7.4090796	1.8184781	89.093025	46701.926	4.669335	3.1101441	2.3721704	0.8512534	7.4090796	1.8184781	46701.926	4.669335	3.1101441	13854.0	4.1415753	0.9226159	9.868902	1.8535743	12.438187	5.9058976	2.3443735	0.2838404	2.649757	1.9375687	67.875	15.491716384887695	1.1900995375261711	6.148731	1.9398566	10.229016	0.18810229	88.16172	10.638499	100.0	54.0	-1521.9617	301.20224	1606.2932	-1558.592	-0.00085337553	0.010419077	0.12241927	-0.008868797	0.85292834	0.14184713	0.18474999	1.0	764.7264697551727	1172000
293	10.675449	1.831537	13.927429	4.6247597	2.310289	0.49442685	4.4907227	1.8137531	88.74419	46801.266	4.6702576	3.107035	2.310289	0.49442685	4.4907227	1.8137531	46801.266	4.6702576	3.107035	13897.0	4.142921	0.9225918	9.5184145	2.3355742	13.904946	6.3933434	2.2522788	0.28115723	2.7489066	1.9473958	67.375	15.531000137329102	1.191199423541662	6.147286	1.9131652	10.319119	0.2513501	87.918365	10.874022	100.0	55.0	-1479.5515	477.429	1611.519	-1563.6582	-0.0008600997	0.01136582	0.2001527	-0.011020264	0.85998964	0.12118082	0.18525	1.0	767.1771674156189	1176000
294	11.343285	2.4998116	17.301235	0.8985158	3.5467515	3.2142231	18.248732	1.800322	89.28571	46950.227	4.6716375	3.1074345	3.5467515	3.2142231	18.248732	1.800322	46950.227	4.6716375	3.1074345	13939.0	4.144232	0.9225627	9.430807	2.271318	13.635362	7.0470123	2.3009994	0.29891577	2.8325753	1.9320602	67.125	15.569733619689941	1.192281182350498	6.34346	2.1122398	12.070642	0.19902104	87.66797	10.749985	100.0	57.0	-1549.6989	221.85478	1616.7385	-1568.718	-0.00086749904	0.008719432	0.26514614	-0.062863566	0.8674922	0.19213262	0.20199999	1.0	769.6329913139343	1180000
295	11.266321	2.146822	15.151517	1.6963794	3.9466047	3.3370311	14.7246475	1.8665056	89.25	47123.883	4.673241	3.1090508	3.9466047	3.3370311	14.7246475	1.8665056	47123.883	4.673241	3.1090508	13983.0	4.1456003	0.92254406	10.656271	2.1746418	13.827207	6.87786	2.1634145	0.1832561	2.4136987	1.9515839	67.375	15.609724998474121	1.1933952520247986	6.3599443	2.0607753	10.767214	-0.47519004	86.495895	11.49055	100.0	33.947594	-1509.0491	446.70636	1621.9459	-1573.7657	-0.00086156465	0.0022453445	0.19146287	-0.043278493	0.8614167	0.24010582	0.23425001	1.0	772.0827612876892	1184000
296	10.04442	2.7406178	14.08457	1.4503726	3.6769865	3.325036	15.914602	1.8211961	84.755554	47289.344	4.674763	3.1099133	3.6769865	3.325036	15.914602	1.8211961	47289.344	4.674763	3.1099133	14028.0	4.1469955	0.9225306	9.847836	2.0775366	12.447683	6.6580696	2.3908637	0.17964847	2.638959	2.0720043	67.5	15.651407241821289	1.1945533917151716	6.248904	1.9899788	12.508668	0.2600962	87.748215	11.396193	100.0	44.545624	-1558.3816	228.05566	1627.1458	-1578.8057	-0.00087532774	0.018986247	0.42716938	-0.15864685	0.87521785	0.11180261	0.18875	1.0	774.5700132846832	1188000
297	11.174113	2.1076179	15.041473	2.1250706	3.5118957	3.4046276	21.500662	1.8211718	88.25	47443.867	4.67618	3.1102574	3.5118957	3.4046276	21.500662	1.8211718	47443.867	4.67618	3.1102574	14072.0	4.148356	0.9225121	9.590788	1.249393	11.613444	7.9447765	2.216463	0.2927031	2.7381878	1.9019051	67.375	15.694231033325195	1.1957400415292163	6.167679	2.029937	10.674409	0.21296585	86.2752	11.710265	100.0	34.0	-1549.2407	303.03775	1632.3315	-1583.8318	-0.00087737665	0.0032857638	0.2517823	-0.061336137	0.87753403	0.2002344	0.20875	1.0	777.0323293209076	1192000
298	10.698112	2.7010908	15.389332	1.8425139	3.1690557	2.47178	14.880978	1.7998967	86.25	47583.305	4.6774545	3.1096134	3.1690557	2.47178	14.880978	1.7998967	47583.305	4.6774545	3.1096134	14116.0	4.1497116	0.9224938	13.076615	2.856032	16.071064	7.30503	2.3180733	0.28479496	2.796021	1.981453	68.0	15.737849235534668	1.1969453805667674	6.328491	2.04661	11.323435	0.27541435	87.40489	11.260587	100.0	39.0	-1543.0991	356.1837	1637.515	-1588.8556	-0.00087709166	0.010644691	0.3119757	-0.043806557	0.8770678	0.1846189	0.2115	1.0	779.5282516479492	1196000
299	11.268863	2.8218942	16.832361	0.9651272	4.264846	3.6936874	14.543768	1.8208885	87.97727	47774.79	4.6791987	3.112364	4.264846	3.6936874	14.543768	1.8208885	47774.79	4.6791987	3.112364	14160.0	4.1510634	0.9224756	11.534019	3.2223876	16.977114	7.986065	2.3885214	0.31862774	3.1062694	1.9756956	67.5	15.781702041625977	1.1981538396480766	6.5944943	2.1986096	12.512993	0.2350571	86.16391	12.411321	100.0	39.0	-1563.769	261.4759	1642.6995	-1593.8801	-0.00088046724	0.017747141	0.2598632	-0.041173816	0.8806523	0.16821599	0.21775	1.0	782.0164062976837	1200000
300	10.725632	3.7189536	15.938201	0.38359898	4.9049335	4.3824162	15.335682	1.8255234	85.63636	47990.6	4.681156	3.1166775	4.9049335	4.3824162	15.335682	1.8255234	47990.6	4.681156	3.1166775	14204.0	4.1524105	0.92245746	12.1231365	2.7931314	16.383787	7.3790164	2.3399086	0.32109296	2.8439522	1.9692221	67.5	15.827296257019043	1.199406731606121	6.572657	2.1591089	11.953298	-0.87587494	85.586586	12.256824	100.0	45.0	-1528.4281	431.83655	1647.8646	-1598.8856	-0.0009101294	0.012110804	0.436772	-0.049273036	0.9100688	0.14570951	0.1935	1.0	784.5438356399536	1204000
301	10.933362	4.148524	16.106548	0.22792707	4.8226104	4.512751	20.550442	1.7814131	85.25	48210.016	4.6831374	3.1211975	4.8226104	4.512751	20.550442	1.7814131	48210.016	4.6831374	3.1211975	14248.0	4.1537538	0.92243946	12.409651	2.610606	16.209864	7.5265117	2.3409271	0.16591367	2.5755434	2.0701337	67.75	15.875332832336426	1.2007228392069647	6.633227	2.3247285	12.335556	-1.297439	85.08936	12.729723	100.0	45.0	-1567.7375	305.14767	1652.8636	-1603.8783	-0.00092556793	0.011082463	0.5763496	-0.11883304	0.9255763	0.07322885	0.17875001	1.0	787.0458314418793	1208000
302	10.856026	3.5709314	14.754039	0.3738086	5.480581	5.516649	21.544537	1.7827921	85.82222	48456.64	4.6853533	3.1272438	5.480581	5.516649	21.544537	1.7827921	48456.64	4.6853533	3.1272438	14293.0	4.155123	0.9224266	17.586618	5.494043	24.25319	9.069728	3.710054	1.5819298	6.277352	1.9091077	69.125	15.925437927246094	1.2020913836617968	6.7346005	2.2260842	11.208924	-1.4360974	85.47608	12.305931	100.0	42.228626	-1582.9293	249.04538	1658.1593	-1608.8607	-0.00093066134	0.0016107166	0.5198578	-0.041320246	0.93054765	0.056074154	0.1645	1.0	789.5113351345062	1212000
303	10.133134	4.073341	15.7991705	0.48917618	4.8500485	4.4690866	21.343798	1.8808732	83.695656	48679.742	4.6873484	3.131537	4.8500485	4.4690866	21.343798	1.8808732	48679.742	4.6873484	3.131537	14339.0	4.156519	0.9224188	14.868998	4.907571	24.346258	8.028946	2.85909	0.95272505	5.08505	1.9862409	68.0	15.978281021118164	1.2035300551282337	6.5112977	2.1593494	11.23935	-0.5910014	84.28	12.643636	100.0	34.044712	-1566.07	377.8674	1663.2961	-1613.8372	-0.00096339453	-0.008950975	0.61807054	-0.068182856	0.9633452	0.09796987	0.16075	1.0	791.9877531528473	1216000
304	9.582309	4.603316	15.812718	0.41296	5.1319017	4.1917963	18.514353	1.8627071	82.73913	48920.836	4.6894937	3.1369565	5.1319017	4.1917963	18.514353	1.8627071	48920.836	4.6894937	3.1369565	14385.0	4.15791	0.922411	21.016571	3.6150136	24.922167	15.707281	4.9454613	2.161479	8.1672325	2.0976386	70.125	16.032711029052734	1.2050069649872162	6.5069847	2.2759354	12.251692	-2.755895	83.83658	12.575589	100.0	45.0	-1581.7451	293.08374	1668.3998	-1618.7823	-0.0009850673	-0.005594897	0.6967566	-0.1456477	0.98500764	0.07162897	0.14999999	1.0	794.4557094573975	1220000
305	9.860684	4.4611588	17.137201	0.1599539	5.1581016	4.6278768	19.867498	1.8216543	84.347824	49158.11	4.691595	3.1420972	5.1581016	4.6278768	19.867498	1.8216543	49158.11	4.691595	3.1420972	14431.0	4.1592965	0.92240334	15.610395	5.4972796	24.878551	9.63422	3.404655	0.97808367	5.539248	2.4439101	69.125	16.08893585205078	1.2065273201173188	6.132934	2.2230482	11.837664	-1.208405	83.75527	12.773186	100.0	31.0	-1534.1846	502.69867	1673.5028	-1623.7242	-0.000985831	-0.010440929	0.8361021	-0.16537547	0.9857359	0.057871006	0.14899999	1.0	796.9519274234772	1224000
306	8.980482	4.984812	14.775476	0.42086828	5.498682	4.458016	20.848383	1.7998223	81.19149	49426.664	4.693961	3.1489975	5.498682	4.458016	20.848383	1.7998223	49426.664	4.693961	3.1489975	14478.0	4.1607084	0.9224006	20.032736	5.626897	24.623182	10.493246	5.9578733	2.6358514	8.68157	2.3256364	70.125	16.146791458129883	1.2080862362357307	6.4794836	2.239626	11.580499	-1.1080903	82.99227	12.486812	100.0	24.0	-1568.7234	396.93433	1678.603	-1628.6646	-0.0010497831	-0.0047396347	1.0493786	-0.20329249	1.049814	0.04681738	0.13575	1.0	799.4211614131927	1228000
307	8.425415	5.3000817	15.22772	0.19735198	5.2741375	3.898622	18.024578	1.8636451	79.061226	49685.094	4.696226	3.1548095	5.2741375	3.898622	18.024578	1.8636451	49685.094	4.696226	3.1548095	14527.0	4.162176	0.92240775	19.828228	5.265533	24.503532	10.536433	5.6130133	3.566251	12.368759	1.8934555	70.0	16.20655059814453	1.2096905894565648	5.931089	2.3702362	10.948275	-0.5910442	82.07485	13.161512	100.0	30.383207	-1604.7354	288.52347	1683.6714	-1633.5732	-0.0010651015	-0.006483631	0.92508	-0.08114225	1.0652107	0.027509917	0.13125	1.0	801.9061694145203	1232000
308	6.9063673	5.3484626	14.625195	0.28157118	5.5825152	3.8815846	17.603325	1.8870153	73.5	49975.387	4.698756	3.1619985	5.5825152	3.8815846	17.603325	1.8870153	49975.387	4.698756	3.1619985	14579.0	4.1637278	0.9224296	19.035614	4.358245	25.003628	11.19659	3.733769	1.7730019	7.660746	2.06736	69.875	16.267702102661133	1.2113262109199727	5.787825	2.4486063	10.941749	-4.2843494	80.384254	13.034056	100.0	13.924799	-1605.0273	299.16837	1688.7393	-1638.4814	-0.0011368096	-0.013909751	1.3446646	-0.1979222	1.1368492	0.033216905	0.1185	1.0	804.3975932598114	1236000
