Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	AverageQcVals	StdQcVals	MaxQcVals	MinQcVals	LossPi	DeltaLossPi	LossV	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
381	6.644243	3.5594034	10.890237	-1.6470436	8.439743	4.008633	15.601068	2.6326637	114.51515	66097.44	4.8201847	3.759381	8.439743	4.008633	15.601068	2.6326637	66097.44	4.8201847	3.759381	16071.0	4.206043	0.9140598	6.461085	1.254253	8.603871	5.031837	2.4217882	0.40459785	3.1652694	2.0005603	61.125	23.364910125732422	1.368564114828616	2.9401608	1.4763376	7.5400662	-1.4192246	78.777405	14.112207	100.0	40.0	-1901.1713	570.4018	2064.3923	-2002.2418	-0.000936972	-0.0018957388	0.80291843	-0.08530334	0.9370673	0.017750656	0.04075	1.0	1100.341187953949	1528000
382	5.996927	3.5136118	11.643595	0.7460349	8.65449	4.5228353	22.156792	2.2985387	109.82353	66397.68	4.822153	3.7683132	8.65449	4.5228353	22.156792	2.2985387	66397.68	4.822153	3.7683132	16105.0	4.2069607	0.91401815	6.376359	1.375262	8.364905	4.6542706	2.5317557	0.34616417	3.0222406	1.9316559	60.75	23.453914642333984	1.3702153402568904	3.34906	1.3633622	6.8309107	-1.1702285	77.24149	13.274352	100.0	45.0	-1885.0347	626.1092	2069.594	-2007.2831	-0.0009711608	-0.006338116	0.93028593	-0.15625226	0.9712662	0.02424824	0.0445	1.0	1103.1592416763306	1532000
383	6.9168386	3.3991764	11.750024	0.27654952	9.356596	4.928683	17.702265	2.1121569	116.125	66700.805	4.824131	3.7777982	9.356596	4.928683	17.702265	2.1121569	66700.805	4.824131	3.7777982	16137.0	4.207823	0.9139669	7.5516176	0.8879101	8.647074	6.0783925	2.3563457	0.20567837	2.6857252	2.1469297	59.625	23.542583465576172	1.3718541187997133	2.7811646	1.6014333	7.111284	-2.4842908	78.37065	14.255118	100.0	44.0	-1922.4541	554.8746	2074.783	-2012.3116	-0.00093661714	-0.0032568108	0.7850175	-0.15340927	0.9366873	0.020897523	0.0445	1.0	1105.9452483654022	1536000
384	8.553607	2.9103556	12.010862	0.22310941	7.443906	5.3345704	21.425316	1.9337502	120.16129	66936.484	4.825663	3.783646	7.443906	5.3345704	21.425316	1.9337502	66936.484	4.825663	3.783646	16168.0	4.2086563	0.91391104	5.7052503	0.71344924	6.8285484	4.7671967	2.4573388	0.40225604	3.1453896	1.946868	60.875	23.631568908691406	1.3734925555624848	3.5633519	1.5542092	8.1603985	-1.1268158	78.93311	13.985606	100.0	42.0	-1926.7488	538.80035	2079.946	-2017.3148	-0.00089381635	-0.0039878036	0.64283496	-0.22796592	0.8936539	0.02725523	0.20275	8.0	1108.7849307060242	1540000
385	6.4840403	3.2923536	11.686624	1.3882554	8.334007	4.8921323	19.72839	2.0128398	112.05882	67219.85	4.8274975	3.7915196	8.334007	4.8921323	19.72839	2.0128398	67219.85	4.8274975	3.7915196	16202.0	4.2095685	0.9138699	5.347045	0.8758157	7.543451	4.6562495	2.4205923	0.5355204	3.746687	1.9369836	61.5	23.719043731689453	1.37509717582114	4.033904	1.2861211	7.6611013	-1.3602068	77.45396	13.975158	100.0	44.0	-1937.4109	499.33392	2085.1213	-2022.3303	-0.00096680596	-0.0048271436	1.0575464	-0.38796312	0.9667337	0.04473228	0.04975	1.0	1111.6020069122314	1544000
386	6.4384933	3.5225391	12.209988	0.63878757	7.756882	3.5256605	14.643982	1.9972973	112.181816	67494.41	4.829268	3.7990773	7.756882	3.5256605	14.643982	1.9972973	67494.41	4.829268	3.7990773	16235.0	4.210452	0.91382414	5.9777355	1.3418974	8.575277	4.5679393	2.467608	0.3164724	3.0922623	1.9824653	61.0	23.805973052978516	1.376685937665286	3.0290737	1.388287	7.3984184	-0.62058204	78.358925	14.200092	100.0	46.0	-1954.4995	418.1497	2089.5662	-2027.3628	-0.0009499639	0.0010580476	0.69543415	-0.065577164	0.9498056	0.031613722	0.0185	1.0	1114.4317140579224	1548000
387	7.0534134	3.0140903	11.163811	2.0543938	7.819514	5.8145375	25.182625	1.9342861	115.34375	67745.64	4.830881	3.8055072	7.819514	5.8145375	25.182625	1.9342861	67745.64	4.830881	3.8055072	16267.0	4.2113075	0.9137737	6.7616825	1.3712628	8.666037	5.056975	2.5307577	0.35103342	2.8835044	1.9636002	60.625	23.89185905456543	1.3782499440456926	2.9138124	1.5476425	7.332456	-1.3982675	77.99329	13.951772	100.0	45.0	-1907.4661	621.5537	2095.5073	-2032.3959	-0.0009279335	-0.0027850252	0.86020136	-0.28467977	0.92802393	0.032874398	0.03125	1.0	1117.2610890865326	1552000
388	6.601198	2.894066	10.112668	-0.1631346	9.70936	4.037637	18.800804	1.930767	115.53125	68058.74	4.832884	3.8153796	9.70936	4.037637	18.800804	1.930767	68058.74	4.832884	3.8153796	16299.0	4.212161	0.9137235	6.7790747	1.7229894	10.308106	4.194574	3.652905	2.4073706	9.945873	2.0436215	66.0	23.976850509643555	1.3797921355554448	3.2731178	1.0662725	5.998283	-0.61198634	77.794304	14.330087	100.0	43.0	-1954.0719	539.35925	2100.7107	-2037.4387	-0.0009395452	-0.0013662688	0.7322694	-0.091472045	0.9393188	0.02760328	0.02875	1.0	1120.0833444595337	1556000
389	8.228405	2.8409283	11.624678	2.0831473	7.975092	5.2911696	16.857378	1.9661236	119.09375	68313.945	4.8345094	3.821973	7.975092	5.2911696	16.857378	1.9661236	68313.945	4.8345094	3.821973	16331.0	4.2130127	0.9136735	5.518655	0.6346288	6.9637866	4.843778	2.4153214	0.3116256	3.1138816	2.065628	60.75	24.062744140625	1.381345153227157	3.4676301	1.2007699	6.7546983	-0.94377035	78.94619	14.381235	100.0	42.0	-1929.7008	627.406	2105.8855	-2042.4534	-0.0009006113	-0.015054921	0.65844345	-0.23044805	0.9007418	0.03247106	0.1805	9.0	1122.9169554710388	1560000
390	7.5837545	2.7968876	11.442749	0.611945	8.232412	4.5359006	18.342361	1.9866891	117.96875	68577.375	4.8361807	3.8289993	8.232412	4.5359006	18.342361	1.9866891	68577.375	4.8361807	3.8289993	16363.0	4.213863	0.9136237	6.7821712	2.374861	11.08345	4.952303	4.797702	4.0776796	12.84365	2.0959864	72.375	24.147838592529297	1.3828782643071544	4.0706124	1.1808132	7.9300838	-0.25599927	78.38092	13.806097	100.0	40.0	-1933.8147	645.24536	2111.0417	-2047.4672	-0.00091778534	-0.0035918127	0.5701978	-0.04028275	0.9180329	0.020821584	0.0045	1.0	1125.73597073555	1564000
391	7.858821	2.8750467	11.551058	1.9205672	10.2545395	4.740761	19.095203	2.4415169	119.53125	68905.52	4.838254	3.8396034	10.2545395	4.740761	19.095203	2.4415169	68905.52	4.838254	3.8396034	16395.0	4.214711	0.91357404	6.0020223	1.7415738	10.32609	4.90277	3.5773706	2.62882	10.404658	1.8948269	67.625	24.232431411743164	1.3843969921699497	3.8294346	1.2298293	7.2058825	-1.018727	78.44276	14.6686325	100.0	45.0	-1931.6364	616.3563	2116.245	-2052.4932	-0.0009097513	-0.008356528	0.5279461	-0.040357962	0.9098242	0.01779665	0.09625	8.0	1128.591675043106	1568000
392	6.9272547	3.216614	12.347564	1.5222628	8.686808	5.144313	24.735405	1.9730115	114.30303	69192.19	4.840057	3.8476443	8.686808	5.144313	24.735405	1.9730115	69192.19	4.840057	3.8476443	16428.0	4.2155848	0.91352946	4.9602566	0.43921897	5.8784785	4.2372336	2.7139204	0.5914767	4.0093646	1.9677563	62.125	24.318374633789062	1.3859345446481626	3.9244711	1.1816045	7.294748	-0.9177731	77.7171	12.9421015	100.0	45.0	-2019.9578	339.3407	2121.4075	-2057.5283	-0.0009534266	-0.0070195543	0.76160496	-0.119576454	0.95338404	0.03476508	0.02125	1.0	1131.3967888355255	1572000
393	7.3003387	3.2613206	12.226436	2.070826	8.473855	4.373567	18.280281	1.9702244	113.55882	69480.305	4.8418617	3.8555188	8.473855	4.373567	18.280281	1.9702244	69480.305	4.8418617	3.8555188	16462.0	4.2164826	0.9134898	7.118252	2.1437285	11.560309	4.881784	4.1692257	4.497089	16.015285	2.0569468	71.875	24.404085159301758	1.387462531815773	3.5087657	1.458409	7.322317	-1.4190356	78.0576	14.057909	100.0	44.0	-1988.7219	490.7265	2126.565	-2062.5693	-0.00094275177	-0.00065277144	0.67001593	-0.08589495	0.9428732	0.028376147	0.02225	1.0	1134.2363395690918	1576000
394	6.394639	3.6172495	13.194041	-0.49493894	7.1992226	3.9686337	15.735243	2.0925379	110.70588	69730.516	4.843423	3.8612611	7.1992226	3.9686337	15.735243	2.0925379	69730.516	4.843423	3.8612611	16496.0	4.2173786	0.91345036	6.770068	1.031666	8.425449	5.247759	2.5566354	0.41256836	3.312375	2.0215049	60.25	24.4893741607666	1.3889776866355932	3.3885517	1.4647136	7.826517	-1.0177419	77.770515	13.745282	100.0	43.0	-1984.3894	451.38733	2131.8516	-2067.6196	-0.00096549024	-0.0034999507	0.77269363	-0.09528303	0.9655268	0.030897655	0.02925	1.0	1137.0417733192444	1580000
395	7.042042	3.4949794	11.390358	-0.017771816	8.010388	4.590109	22.383348	2.5069528	111.76471	70003.06	4.845117	3.8682137	8.010388	4.590109	22.383348	2.5069528	70003.06	4.845117	3.8682137	16530.0	4.2182727	0.9134111	5.3098965	1.2817417	8.575619	4.274666	2.6206002	0.72580814	4.2739787	1.9420595	61.75	24.57310676574707	1.3904600675881127	3.2481058	1.5572639	7.9071407	-2.234632	78.66168	13.776807	100.0	44.0	-1954.2228	624.36316	2137.078	-2072.6863	-0.0009383708	-0.0011944685	0.72616446	-0.086049825	0.9384123	0.024186073	0.025	1.0	1139.8594031333923	1584000
396	8.485016	2.7742784	12.008845	1.0640116	8.759499	4.952324	19.81131	2.0182438	117.78125	70292.766	4.8469105	3.8765106	8.759499	4.952324	19.81131	2.0182438	70292.766	4.8469105	3.8765106	16562.0	4.219113	0.9133624	6.0610833	1.1274225	7.9162993	4.751806	2.6830194	0.52987754	3.8506742	2.0126777	61.125	24.65616798400879	1.3919255802597896	3.5785296	1.4007665	7.5422983	-1.1673831	79.32031	13.877921	100.0	44.0	-1950.2905	621.6087	2142.2952	-2077.7434	-0.00092060864	-0.0069105662	0.65417296	-0.15598156	0.92046964	0.026698686	0.042000003	1.0	1142.6657085418701	1588000
397	5.612329	3.304103	10.502763	0.09048619	8.278264	3.8067217	17.18104	2.7280102	109.57143	70583.89	4.848706	3.8844252	8.278264	3.8067217	17.18104	2.7280102	70583.89	4.848706	3.8844252	16597.0	4.22003	0.9133785	6.8470764	1.9918958	10.550384	4.896412	3.783829	3.0847168	11.926905	2.4121165	66.5	24.739286422729492	1.3933871687312447	3.8100357	1.2506601	7.1464844	-1.4476124	77.72939	13.272364	100.0	45.0	-1946.6775	708.76685	2147.5046	-2082.7932	-0.0009760801	-0.0040885317	1.0305369	-0.33768588	0.9760572	0.028068606	0.0375	1.0	1145.48317861557	1592000
398	9.145092	0.8783272	11.137323	7.849478	8.657933	6.583208	27.103407	1.9413972	122.90323	70860.44	4.850404	3.8921475	8.657933	6.583208	27.103407	1.9413972	70860.44	4.850404	3.8921475	16628.0	4.22084	0.91332525	5.436867	1.0373508	7.4096584	4.1464458	3.125876	1.0746543	5.1594844	1.9091387	61.5	24.82200050354004	1.3948367800892703	3.115576	1.4477392	7.192984	-0.55485415	78.98072	13.749618	100.0	43.0	-1954.8625	692.7689	2152.7195	-2087.8484	-0.0008667798	-0.0112853395	0.94553185	-0.8575758	0.8667203	0.046716668	0.10525	1.0	1148.3017387390137	1596000
399	7.5475826	3.2672782	11.318106	-0.24862604	7.2286415	4.284322	16.672894	1.889638	114.21212	71099.22	4.851865	3.8973424	7.2286415	4.284322	16.672894	1.889638	71099.22	4.851865	3.8973424	16661.0	4.221701	0.9132818	5.4533606	1.20257	8.343128	3.9811623	2.7964187	0.6874596	4.478469	2.2189517	61.0	24.904674530029297	1.3962808704716978	4.292512	1.003575	6.588437	0.19566089	78.60513	13.965889	100.0	47.0	-1955.106	702.517	2157.906	-2092.875	-0.0009310823	-0.01418864	0.6547313	-0.11985719	0.93122864	0.04193592	0.27824998	8.0	1151.108927488327	1600000
400	7.860895	2.7097766	12.17704	2.6972132	7.846388	4.2242465	17.181322	2.4740753	116.84375	71350.305	4.853396	3.903403	7.846388	4.2242465	17.181322	2.4740753	71350.305	4.853396	3.903403	16693.0	4.222534	0.91323376	5.942366	1.070316	7.613108	4.2411804	2.4526224	0.4959144	3.3916783	1.9624658	65.125	24.986003875732422	1.3976968030054513	4.0067053	1.063165	6.6859393	0.28010115	78.13332	13.731167	100.0	45.0	-1983.4877	604.14624	2163.0898	-2097.899	-0.0009361771	-0.008072406	0.5482875	-0.058227994	0.9363109	0.042467415	0.05	1.0	1153.948364019394	1604000
401	8.138981	2.837369	11.558426	-0.7306979	6.7156916	3.8757796	19.209026	1.9297423	117.65625	71565.2	4.854702	3.907464	6.7156916	3.8757796	19.209026	1.9297423	71565.2	4.854702	3.907464	16725.0	4.2233663	0.9131859	5.711938	0.7330435	6.999622	4.694443	2.699367	0.5204301	3.92492	2.1721601	60.375	25.066675186157227	1.3990967334770508	3.8916984	1.1887512	7.0793123	0.122429766	79.62303	14.197909	100.0	45.0	-1973.0012	683.9431	2168.2893	-2102.9377	-0.0009220205	-0.0100093	0.46515346	-0.053603396	0.9221886	0.01690377	0.134	9.0	1156.78178191185	1608000
402	7.923389	2.4546092	12.265225	0.7400566	5.4197297	3.690256	16.00955	1.9171715	116.84375	71738.64	4.855753	3.9092498	5.4197297	3.690256	16.00955	1.9171715	71738.64	4.855753	3.9092498	16757.0	4.2241964	0.9131383	5.923981	0.92287564	7.272219	4.80174	2.3868194	0.27191678	2.9808912	2.1564384	59.75	25.145719528198242	1.4004640671852306	3.860402	1.234934	8.062388	-1.1285363	79.10963	13.988066	100.0	42.0	-2019.2494	557.1667	2173.5012	-2107.9905	-0.0009305817	-0.00031895004	0.44605845	-0.06292108	0.930599	0.019078322	0.00175	1.0	1159.6081657409668	1612000
403	8.739878	2.223734	12.129763	2.5345783	6.21495	4.3297615	18.584175	1.9809222	120.65625	71937.516	4.8569555	3.9124117	6.21495	4.3297615	18.584175	1.9809222	71937.516	4.8569555	3.9124117	16789.0	4.2250247	0.91309077	5.172719	0.6966455	6.92038	4.634726	2.6182027	0.20179838	2.8791013	2.1812363	64.125	25.222103118896484	1.401781296941668	3.9167247	1.1575978	7.8116517	-0.57904106	79.8335	14.201046	100.0	47.0	-2018.0171	550.9357	2178.6843	-2113.1228	-0.0009028334	-0.038648874	0.2923227	-0.06689128	0.90290916	0.002516434	0.217	79.0	1162.6368799209595	1616000
404	8.171022	2.4460678	10.938836	2.0078394	6.4054155	3.493474	14.965342	1.9587579	120.625	72142.49	4.858191	3.9158928	6.4054155	3.493474	14.965342	1.9587579	72142.49	4.858191	3.9158928	16821.0	4.225852	0.9130435	4.790037	0.22795561	5.1733522	4.4562726	2.3447185	0.32163826	2.7357554	1.9164319	64.0	25.296825408935547	1.4030660233937038	4.160475	1.1193011	7.3951516	0.16826731	80.08418	11.763256	100.0	50.0	-2009.8115	591.3414	2184.0798	-2118.2488	-0.00091391057	-0.008372448	0.36594605	-0.048471563	0.9140172	0.029561898	0.020750001	1.0	1165.4382169246674	1620000
405	7.3875675	2.6706836	11.052519	1.2358766	8.023882	4.4229746	17.939901	1.8845234	118.375	72399.26	4.859734	3.9221659	8.023882	4.4229746	17.939901	1.8845234	72399.26	4.859734	3.9221659	16853.0	4.2266774	0.91299635	4.8773584	0.38452858	5.6999416	4.419072	2.4206877	0.2894289	2.7068248	1.905796	63.625	25.370223999023438	1.4043243017156357	3.849368	1.1699125	6.930122	-0.6331926	80.577614	11.85695	100.0	45.0	-2018.833	593.69763	2189.3875	-2123.3967	-0.0009382758	-0.011689099	0.6016476	-0.065842286	0.93824553	0.058384523	0.099999994	1.0	1168.249920129776	1624000
406	8.488842	2.4868214	11.791957	1.2843281	6.4126163	3.3059573	15.510841	1.9960008	122.46875	72604.46	4.8609633	3.9256265	6.4126163	3.3059573	15.510841	1.9960008	72604.46	4.8609633	3.9256265	16885.0	4.227501	0.91294944	5.86874	1.6279899	8.65172	4.5345907	2.5816307	0.14386848	2.7768826	2.4112577	62.375	25.44390106201172	1.4055836981642849	3.778257	1.159251	6.9939976	0.11275112	81.528984	11.944591	100.0	50.0	-1976.7673	708.6633	2194.6868	-2128.536	-0.0008933322	-0.009232318	0.3850509	-0.10104908	0.8932754	0.086137354	0.14425	1.0	1171.0670919418335	1628000
407	8.55639	2.0047574	12.736494	2.997555	6.589817	3.9108188	14.26769	1.8837581	120.870964	72808.74	4.8621836	3.929236	6.589817	3.9108188	14.26769	1.8837581	72808.74	4.8621836	3.929236	16916.0	4.2282977	0.912898	5.868251	1.3718091	8.876222	4.680395	2.486291	0.3383827	2.8465333	1.9752922	63.0	25.51634979248047	1.4068185470723569	4.01923	1.1494663	7.7524834	0.31890377	81.21195	12.552238	100.0	49.0	-2035.8438	587.98456	2199.982	-2133.6716	-0.000897089	-0.00027621025	0.29337668	-0.05266928	0.8971942	0.08237724	0.14074999	1.0	1173.8828439712524	1632000
408	7.6674833	2.6262085	11.124139	1.1569078	8.6960125	5.927746	28.317326	2.059204	118.875	73087.016	4.86384	3.9366055	8.6960125	5.927746	28.317326	2.059204	73087.016	4.86384	3.9366055	16948.0	4.2291183	0.91285145	5.4900856	1.1131569	7.452154	4.743892	2.3174114	0.378449	2.8423615	1.8955007	62.375	25.58785057067871	1.4080338058363973	3.9401882	1.1268904	7.4761605	-1.8337984	81.70918	12.687517	100.0	48.0	-2041.3804	583.0307	2205.2947	-2138.824	-0.00091732293	0.0050384523	0.446369	-0.042688742	0.9173169	0.058813117	0.110249996	1.0	1176.6812722682953	1636000
409	8.368355	2.8304234	11.975217	1.7796978	6.6907434	5.1009197	27.171747	2.0641932	119.96875	73301.12	4.8651104	3.9404967	6.6907434	5.1009197	27.171747	2.0641932	73301.12	4.8651104	3.9404967	16980.0	4.2299376	0.9128051	5.363841	1.016917	7.5343084	4.4974895	2.4138665	0.44128668	3.2282066	1.9630675	61.875	25.660398483276367	1.409263396300185	3.9948604	1.2480932	7.2562785	-1.2902303	81.60907	12.440146	100.0	47.0	-2014.5986	645.9726	2210.6077	-2143.9768	-0.00089652	0.0014945683	0.38493755	-0.03334686	0.8967011	0.04643424	0.09625	1.0	1179.4912548065186	1640000
410	7.646739	2.8800259	10.9286785	0.9793891	8.632326	5.5168033	22.262764	2.090065	118.375	73577.36	4.866744	3.9477067	8.632326	5.5168033	22.262764	2.090065	73577.36	4.866744	3.9477067	17012.0	4.2307553	0.9127589	5.976533	1.4797225	8.402646	4.614937	2.4450583	0.3222434	2.8841214	1.9151363	61.25	25.732059478759766	1.410474546586068	4.0133314	1.0714344	7.1884212	0.21406457	81.28418	12.477496	100.0	49.0	-2061.7036	516.4536	2215.8923	-2149.1016	-0.00091556273	-0.0058831666	0.49673343	-0.074386716	0.9155747	0.06068262	0.1095	1.0	1182.3069477081299	1644000
411	8.334751	2.5896382	11.010492	0.059900098	6.0759406	4.237574	16.188705	1.9464722	118.59375	73771.78	4.8678904	3.9505076	6.0759406	4.237574	16.188705	1.9464722	73771.78	4.8678904	3.9505076	17044.0	4.2315717	0.9127129	5.7396193	1.3154333	8.402607	4.8594284	2.4435527	0.27232197	2.876248	2.0413742	61.625	25.80466651916504	1.411698250934656	4.064195	1.3021445	8.228721	-0.93990743	81.59403	12.84778	100.0	48.0	-2038.9794	636.2402	2221.1694	-2154.2183	-0.00090724695	-0.002549968	0.358831	-0.056774545	0.9074397	0.035755917	0.0885	1.0	1185.1256194114685	1648000
412	8.22301	2.5569227	12.262449	2.702299	7.1601124	4.031847	14.719791	1.9804759	117.53125	74000.91	4.869237	3.9551528	7.1601124	4.031847	14.719791	1.9804759	74000.91	4.869237	3.9551528	17076.0	4.232386	0.91266704	5.701008	1.1883548	8.2105665	4.9907146	2.4487362	0.18389457	2.6650567	2.0971665	61.5	25.87580108642578	1.4128938039540089	4.0208373	1.3097872	7.1997523	-0.34013587	81.40667	12.9554405	100.0	49.0	-2068.07	552.4477	2226.4387	-2159.3274	-0.0009092195	-0.006117764	0.53728724	-0.13513541	0.9091953	0.03631109	0.09125	1.0	1187.9437692165375	1652000
413	8.510521	1.6114596	11.587407	3.8298209	4.9426603	4.223305	23.154203	1.8661346	119.5	74159.07	4.8701644	3.9559944	4.9426603	4.223305	23.154203	1.8661346	74159.07	4.8701644	3.9559944	17108.0	4.233199	0.9126214	6.060771	1.5946702	9.052797	4.566479	2.499331	0.3897145	3.112308	1.9445925	61.625	25.946592330932617	1.4140803283096972	4.054891	1.0980844	6.8553004	0.25779322	81.53653	13.6014805	100.0	49.0	-2027.514	633.40155	2231.61	-2164.3386	-0.0008964166	0.0051199775	0.22451355	-0.032660656	0.896314	0.034835313	0.37425	10.0	1190.7743303775787	1656000
414	8.285898	2.0308404	11.272457	3.362735	6.1298485	3.5635884	13.754841	1.8816876	118.5625	74355.234	4.8713117	3.958856	6.1298485	3.5635884	13.754841	1.8816876	74355.234	4.8713117	3.958856	17140.0	4.2340107	0.91257584	5.336758	1.0591494	8.130157	4.8218293	2.5621405	0.16747203	2.7325768	2.2087264	61.625	26.01504135131836	1.4152245205505298	4.090371	1.0226936	6.960582	0.16897291	80.08874	13.815988	100.0	48.0	-2090.143	498.65695	2236.7751	-2169.344	-0.00090931915	-0.0013130566	0.31400472	-0.038512602	0.9092814	0.024749847	0.015999999	1.0	1193.5912668704987	1660000
415	8.110954	2.5014632	12.657126	-0.3067217	6.2729564	4.6077485	20.877777	1.8731222	119.0	74555.97	4.8724823	3.9619496	6.2729564	4.6077485	20.877777	1.8731222	74555.97	4.8724823	3.9619496	17172.0	4.234821	0.91253054	5.1853905	0.5974528	6.651372	4.6902184	2.231492	0.20189166	2.5120907	1.9225636	61.625	26.082475662231445	1.4163488108106088	4.0031676	1.18079	7.952124	-1.0424149	79.261345	13.18159	100.0	44.0	-2066.761	603.1052	2241.955	-2174.3643	-0.0009081131	-0.009507136	0.35616127	-0.04207311	0.9082199	0.041903704	0.068	1.0	1196.3985633850098	1664000
416	6.8662534	3.0000021	10.853116	1.088445	7.892123	4.3527436	18.344334	1.9473777	114.63636	74816.41	4.8739967	3.9679875	7.892123	4.3527436	18.344334	1.9473777	74816.41	4.8739967	3.9679875	17205.0	4.235655	0.91249007	5.437089	1.2450191	8.701622	4.6347585	2.30008	0.26935035	2.7259655	1.8873982	61.75	26.149124145507812	1.4174571469263082	3.9996655	1.0094228	6.6213355	0.14757235	79.33255	13.479882	100.0	43.0	-2127.5154	316.1663	2023.4658	-2179.383	-0.0009558238	-0.0033651278	0.6886026	-0.18083514	0.9557681	0.03745223	0.0565	1.0	1199.2141132354736	1668000
417	8.608582	1.525159	10.863683	2.990287	5.6753626	3.4094882	13.71578	1.868268	120.375	74998.016	4.8750496	3.9700394	5.6753626	3.4094882	13.71578	1.868268	74998.016	4.8750496	3.9700394	17237.0	4.2364616	0.91244507	4.997637	0.60694134	6.3992968	4.550837	2.3636808	0.28422078	2.834412	1.9686403	62.25	26.216527938842773	1.4185751741256771	3.6468003	1.1675287	7.0673194	0.21823078	80.40926	14.217241	100.0	44.0	-2077.2842	618.1512	2252.4275	-2184.5168	-0.00088895904	-0.033012018	0.37883115	-0.21136363	0.88926554	0.009947386	0.204	79.0	1202.2262229919434	1672000
418	8.32497	2.6774032	13.676676	0.70669013	6.3097315	4.7789917	23.357624	1.8185	119.71875	75199.92	4.8762174	3.973156	6.3097315	4.7789917	23.357624	1.8185	75199.92	4.8762174	3.973156	17269.0	4.237267	0.91240025	5.1772985	0.9216341	7.5752354	4.610286	2.4616973	0.35720164	2.8940115	1.9114103	62.5	26.282588958740234	1.41966814304585	4.1125145	1.0817804	7.6723027	0.2038339	82.01533	11.629328	100.0	50.160107	-2139.4507	440.06882	2257.6956	-2189.6477	-0.00090688467	-0.0055589285	0.36684707	-0.05162026	0.9068008	0.03832581	0.073750004	2.0	1205.0448343753815	1676000
419	8.214091	2.3475277	12.060245	2.7508175	5.663667	3.7683384	15.498257	2.0790963	118.9375	75381.164	4.877263	3.9751709	5.663667	3.7683384	15.498257	2.0790963	75381.164	4.877263	3.9751709	17301.0	4.2380714	0.91235566	5.2431593	0.9369067	7.707359	4.7379327	2.6448545	0.31133923	2.9417415	1.9193354	62.125	26.348020553588867	1.4207479935544596	4.113872	1.1872851	7.831423	-0.2074668	81.85947	11.874013	100.0	46.0	-2001.473	846.2013	2263.0054	-2194.775	-0.0009060195	-0.006051349	0.4112295	-0.050443288	0.9061266	0.037538	0.0705	1.0	1207.8523354530334	1680000
420	7.8807025	2.5988834	12.229473	2.0002584	6.8054724	5.7557673	24.582893	1.871294	119.21875	75598.94	4.8785157	3.979101	6.8054724	5.7557673	24.582893	1.871294	75598.94	4.8785157	3.979101	17333.0	4.238874	0.9123112	5.5866632	1.39557	8.736282	4.3815475	2.4762774	0.40943363	3.0524821	1.9384184	61.875	26.41229248046875	1.4218060978524623	3.9220765	1.0922502	8.745597	0.17411272	81.61808	11.565365	100.0	49.0	-2123.3245	504.0407	2268.29	-2199.8994	-0.0009112209	-0.009451964	0.41821063	-0.03994993	0.9113893	0.055963922	0.1075	1.0	1210.6687982082367	1684000
421	8.462593	2.1688905	11.898014	1.5893179	7.0536036	5.4325867	25.806534	1.8342581	121.5	75824.66	4.8798103	3.9834335	7.0536036	5.4325867	25.806534	1.8342581	75824.66	4.8798103	3.9834335	17365.0	4.2396746	0.91226685	5.586608	1.3356929	8.599673	4.405077	2.362771	0.33603293	2.8987894	1.9861536	61.25	26.476560592651367	1.4228615679033103	3.9723191	1.140336	8.078796	0.117368266	82.236595	11.969395	100.0	51.0	-2094.2844	612.8808	2273.5818	-2205.0315	-0.0008789208	-0.0043824743	0.30545908	-0.035136234	0.8787214	0.06955496	0.13475001	1.0	1213.4809141159058	1688000
422	8.679943	2.2793775	12.230373	2.8091545	5.2350492	3.4600341	15.30663	2.0006971	118.1875	75996.19	4.8807917	3.9849083	5.2350492	3.4600341	15.30663	2.0006971	75996.19	4.8807917	3.9849083	17397.0	4.240474	0.91222274	5.7445555	1.3100007	8.65931	4.67115	2.3573804	0.24193473	2.82025	2.1196141	60.875	26.54104232788086	1.423917974608222	4.200666	1.1420192	8.1615	0.22530827	82.015686	11.89434	100.0	50.0	-2077.5737	659.7256	2278.8782	-2210.1672	-0.00089772465	-0.0046855095	0.34383726	-0.03508843	0.89800465	0.071984015	0.13350001	1.0	1216.2979409694672	1692000
